08-0126,Texas,Silver,226,24.75,250.75,Advances to Regional Round
08-0950,Oklahoma,Silver,221,28.05,249.05,Advances to Regional Round
08-2445,California,Silver,220,28.875,248.875,Advances to Regional Round
08-2323,Texas,Silver,221,27.225,248.225,Advances to Regional Round
08-1090,Virginia,Silver,218,29.7,247.7,Advances to Regional Round
08-1781,Nevada,Silver,217,28.05,245.05,Advances to Regional Round
08-2443,Florida,Silver,219,24.75,243.75,Advances to Regional Round
08-2889,Virginia,Silver,223,18.975,241.975,Advances to Regional Round
08-1435,Alabama,Silver,216,25.575,241.575,Advances to Regional Round
08-2868,California,Silver,223,18.15,241.15,Advances to Regional Round
08-0482,Florida,Silver,223,18.15,241.15,Advances to Regional Round
08-2869,California,Silver,241,0,241,Advances to Regional Round
08-2066,Maryland,Silver,226,14.85,240.85,Advances to Regional Round
08-3376,California,Silver,211,29.7,240.7,Advances to Regional Round
08-2588,Maryland,Silver,222,18.15,240.15,Advances to Regional Round
08-0402,California,Silver,215,24.75,239.75,Advances to Regional Round
08-2372,Michigan,Silver,214,25.575,239.575,Advances to Regional Round
08-0242,Rhode Island,Silver,210,28.875,238.875,Advances to Regional Round
08-1628,California,Silver,217,21.45,238.45,Advances to Regional Round
08-1083,Florida,Silver,217,21.45,238.45,Advances to Regional Round
08-2407,Massachusetts,Silver,217,21.45,238.45,Advances to Regional Round
08-3223,Virginia,Silver,220,16.775,236.775,Advances to Regional Round
08-0692,Canada,Silver,221,15.675,236.675,Advances to Regional Round
08-2745,Virginia,Silver,224,12.65,236.65,Advances to Regional Round
08-2579,South Carolina,Silver,213,23.1,236.1,Advances to Regional Round
08-3255,Florida,Silver,218,17.6,235.6,Advances to Regional Round
08-1850,California,Silver,235,0,235,Advances to Regional Round
08-3318,Utah,Silver,210,24.75,234.75,Advances to Regional Round
08-1860,Tennessee,Silver,209,24.75,233.75,Advances to Regional Round
08-0783,Oklahoma,Silver,218,15.675,233.675,Advances to Regional Round
08-0937,Arkansas,Silver,215,18.15,233.15,Advances to Regional Round
08-1756,Washington,Silver,213,18.975,231.975,Advances to Regional Round
08-1258,California,Silver,207,24.75,231.75,Advances to Regional Round
08-1989,Florida,Silver,201,30.525,231.525,Advances to Regional Round
08-2331,Maryland,Silver,216,15.125,231.125,Advances to Regional Round
08-1492,Georgia,Silver,211,20.075,231.075,Advances to Regional Round
08-3174,North Carolina,Silver,207,23.925,230.925,Advances to Regional Round
08-2896,Louisiana,Silver,209,21.45,230.45,Advances to Regional Round
08-3344,Florida,Silver,208,22.275,230.275,Advances to Regional Round
08-0504,California,Silver,230,0,230,Advances to Regional Round
08-3227,Virginia,Silver,210,19.8,229.8,Advances to Regional Round
08-1553,Virginia,Silver,203,26.4,229.4,Advances to Regional Round
08-1675,Maryland,Silver,207,21.725,228.725,Advances to Regional Round
08-1564,Pennsylvania,Silver,228,0,228,Advances to Regional Round
08-0455,Washington,Silver,211,16.775,227.775,Advances to Regional Round
08-1195,California,Silver,209,18.15,227.15,Advances to Regional Round
08-3476,South Carolina,Silver,203,23.1,226.1,Advances to Regional Round
08-1851,Hawaii,Silver,226,0,226,Advances to Regional Round
08-1294,Georgia,Silver,207,18.975,225.975,Advances to Regional Round
08-0368,Virginia,Silver,202,22.55,224.55,Advances to Regional Round
08-1917,Virginia,Silver,224,0,224,Advances to Regional Round
08-0256,Florida,Silver,194,28.875,222.875,Advances to Regional Round
08-2508,Virginia,Silver,203,19.8,222.8,Advances to Regional Round
08-0763,Maryland,Silver,193,29.7,222.7,Advances to Regional Round
08-2752,Rhode Island,Silver,201,20.625,221.625,Advances to Regional Round
08-2506,Virginia,Silver,200,21.45,221.45,Advances to Regional Round
08-2447,California,Silver,197,23.925,220.925,Advances to Regional Round
08-1997,California,Silver,202,18.425,220.425,Advances to Regional Round
08-2684,Nebraska,Silver,198,21.45,219.45,Advances to Regional Round
08-1866,Florida,Silver,193,26.4,219.4,Advances to Regional Round
08-1641,Arizona ,Silver,219,0,219,Advances to Regional Round
08-1058,Texas,Silver,203,15.675,218.675,Advances to Regional Round
08-3002,South Carolina,Silver,200,18.15,218.15,Advances to Regional Round
08-1907,California,Silver,218,0,218,Advances to Regional Round
08-3483,Alabama,Silver,206,11.55,217.55,Advances to Regional Round
08-3324,Washington,Silver,196,21.45,217.45,Advances to Regional Round
08-0746,Maryland,Silver,217,0,217,Advances to Regional Round
08-1672,Texas,Silver,217,0,217,Advances to Regional Round
08-2562,Alabama,Silver,193,23.1,216.1,Advances to Regional Round
08-3194,Maryland,Silver,216,0,216,Advances to Regional Round
08-3215,Kansas,Silver,195,19.25,214.25,Advances to Regional Round
08-0090,Maryland,Silver,214,0,214,Advances to Regional Round
08-2995,South Carolina,Silver,190,23.925,213.925,Advances to Regional Round
08-2753,Rhode Island,Silver,196,17.325,213.325,Advances to Regional Round
08-1593,Kansas,Silver,197,15.95,212.95,Advances to Regional Round
08-0928,Hawaii,Silver,212,0,212,Advances to Regional Round
08-1562,Iowa,Silver,212,0,212,Advances to Regional Round
08-2103,Hawaii,Silver,193,18.975,211.975,Advances to Regional Round
08-2907,North Carolina,Silver,195,15.675,210.675,Advances to Regional Round
08-0292,Oklahoma,Silver,177,33,210,Does not advance
08-0595,California,Silver,186,23.925,209.925,Does not advance
08-2230,Pennsylvania,Silver,184,24.75,208.75,Advances to Regional Round
08-0362,California,Silver,177,31.35,208.35,Does not advance
08-2713,Virginia,Silver,179,28.875,207.875,Does not advance
08-3455,California,Silver,193,14.85,207.85,Does not advance
08-0363,California,Silver,177,30.525,207.525,Does not advance
08-1547,California,Silver,189,18.15,207.15,Does not advance
08-0454,Canada,Silver,207,0,207,Advances to Regional Round
08-0625,New York,Silver,183,23.375,206.375,Advances to Regional Round
08-1165,Texas,Silver,188,18.15,206.15,Does not advance
08-2186,Iowa,Silver,206,0,206,Advances to Regional Round
08-0416,South Carolina,Silver,191,14.85,205.85,Does not advance
08-1538,California,Silver,185,20.625,205.625,Does not advance
08-1647,Texas,Silver,184,21.45,205.45,Does not advance
08-1812,Delaware,Silver,191,13.75,204.75,Advances to Regional Round
08-3339,California,Silver,184,20.075,204.075,Does not advance
08-1909,California,Silver,204,0,204,Does not advance
08-3269,Hawaii,Silver,204,0,204,Advances to Regional Round
08-3383,Virginia,Silver,185,18.975,203.975,Does not advance
08-1990,Maryland,Silver,180,23.925,203.925,Does not advance
08-2982,North Carolina,Silver,180,23.925,203.925,Advances to Regional Round
08-2744,Virginia,Silver,189,14.85,203.85,Does not advance
08-1760,California,Silver,179,24.75,203.75,Does not advance
08-2424,California,Silver,192,11.55,203.55,Does not advance
08-1070,Texas,Silver,183,20.075,203.075,Does not advance
08-0898,Oregon,Silver,181,21.45,202.45,Advances to Regional Round
08-2731,New York,Silver,184,18.15,202.15,Advances to Regional Round
08-3090,Maryland,Silver,202,0,202,Does not advance
08-2207,Washington,Silver,202,0,202,Does not advance
08-2691,Alabama,Silver,179,22.55,201.55,Does not advance
08-1682,California,Silver,201,0,201,Does not advance
08-0295,Oklahoma,Silver,201,0,201,Does not advance
08-0844,Oklahoma,Silver,201,0,201,Does not advance
08-1720,Maine,Silver,174,26.4,200.4,Advances to Regional Round
08-3241,Ohio,Silver,182,18.15,200.15,Advances to Regional Round
08-0749,Minnesota,Silver,177,23.1,200.1,Advances to Regional Round
08-2583,Maryland,Silver,186,14.025,200.025,Does not advance
08-0296,Oklahoma,Silver,200,0,200,Does not advance
08-2512,Virginia,Silver,200,0,200,Advances to Regional Round
08-1226,Texas,Silver,173,25.575,198.575,Does not advance
08-1802,Colorado,Silver,175,23.1,198.1,Advances to Regional Round
08-2572,Pennsylvania,Silver,176,21.45,197.45,Advances to Regional Round
08-1740,Texas,Silver,185,12.375,197.375,Does not advance
08-0293,Oklahoma,Silver,196,0,196,Does not advance
08-1790,Tennessee,Silver,195,0,195,Advances to Regional Round
08-2095,Virginia,Silver,195,0,195,Does not advance
08-3028,California,Silver,191,0,191,Does not advance
08-0929,Hawaii,Silver,191,0,191,Does not advance
08-2860,Hawaii,Silver,176,14.85,190.85,Does not advance
08-3328,Texas,Silver,175,15.675,190.675,Advances to Regional Round
08-0791,California,Silver,176,14.025,190.025,Does not advance
08-0843,Oklahoma,Silver,190,0,190,Does not advance
08-2200,North Carolina,Silver,161,28.875,189.875,Does not advance
08-2178,Florida,Silver,171,18.15,189.15,Does not advance
08-0850,Pennsylvania,Silver,165,23.925,188.925,Does not advance
08-3252,Texas,Silver,168,20.625,188.625,Does not advance
08-0945,Maryland,Silver,163,24.75,187.75,Does not advance
08-2423,California,Silver,162,25.575,187.575,Advances to Regional Round
08-1881,Texas,Silver,166,21.45,187.45,Does not advance
08-3272,New Jersey,Silver,169,18.425,187.425,Advances to Regional Round
08-0841,Oklahoma,Silver,187,0,187,Does not advance
08-2611,California,Silver,176,10.725,186.725,Does not advance
08-2796,North Carolina,Silver,165,21.45,186.45,Advances to Regional Round
08-3050,Utah,Silver,186,0,186,Advances to Regional Round
08-0457,Washington,Silver,186,0,186,Does not advance
08-3065,California,Silver,174,11.825,185.825,Does not advance
08-2789,Alabama,Silver,165,20.625,185.625,Does not advance
08-1861,California,Silver,154,31.35,185.35,Does not advance
08-2632,California,Silver,167,18.15,185.15,Does not advance
08-1783,Indiana,Silver,167,18.15,185.15,Advances to Regional Round
08-0788,Ohio,Silver,185,0,185,Advances to Regional Round
08-2550,California,Silver,155,28.875,183.875,Does not advance
08-3271,Hawaii,Silver,162,21.45,183.45,Does not advance
08-1958,Pennsylvania,Silver,167,15.95,182.95,Does not advance
08-0901,Tennessee,Silver,163,18.975,181.975,Advances to Regional Round
08-1539,California,Silver,170,11.825,181.825,Does not advance
08-1306,California,Silver,164,17.325,181.325,Does not advance
08-0252,Texas,Silver,180,0,180,Does not advance
08-3434,Texas,Silver,180,0,180,Does not advance
08-0842,Oklahoma,Silver,179,0,179,Does not advance
08-2511,Virginia,Silver,179,0,179,Does not advance
08-3292,Iowa,Silver,166,12.65,178.65,Advances to Regional Round
08-2863,Maryland,Silver,169,9.075,178.075,Does not advance
08-1681,Texas,Silver,163,14.85,177.85,Does not advance
08-0694,Canada,Silver,177,0,177,Advances to Regional Round
08-1512,Canada,Silver,177,0,177,Does not advance
08-3311,Iowa,Silver,177,0,177,Does not advance
08-0294,Oklahoma,Silver,177,0,177,Does not advance
08-2156,Virginia,Silver,148,28.875,176.875,Does not advance
08-2413,Utah,Silver,158,18.15,176.15,Advances to Regional Round
08-0923,Washington,Silver,176,0,176,Does not advance
08-1987,Washington,Silver,176,0,176,Does not advance
08-3310,Alabama,Silver,164,11.55,175.55,Does not advance
08-0178,Virginia,Silver,158,17.325,175.325,Does not advance
08-0725,Tennessee,Silver,152,21.45,173.45,Does not advance
08-2282,California,Silver,173,0,173,Does not advance
08-1649,Texas,Silver,172,0,172,Does not advance
08-1665,Maryland,Silver,156,15.95,171.95,Does not advance
08-0870,Arkansas,Silver,157,14.85,171.85,Advances to Regional Round
08-1826,Texas,Silver,150,21.45,171.45,Does not advance
08-2690,Alabama,Silver,164,6.05,170.05,Does not advance
08-1789,New Jersey,Silver,147,22.275,169.275,Advances to Regional Round
08-2564,Utah,Silver,153,14.85,167.85,Advances to Regional Round
08-2992,South Carolina,Silver,146,21.45,167.45,Does not advance
08-0845,Oklahoma,Silver,166,0,166,Does not advance
08-0691,Canada,Silver,146,18.15,164.15,Does not advance
08-0862,Pennsylvania,Silver,150,14.025,164.025,Does not advance
08-2894,Florida,Silver,148,15.675,163.675,Does not advance
08-2213,California,Silver,141,22.275,163.275,Does not advance
08-2790,Alabama,Silver,140,22.275,162.275,Does not advance
08-2566,Texas,Silver,162,0,162,Does not advance
08-0722,Tennessee,Silver,132,29.7,161.7,Does not advance
08-1276,Texas,Silver,143,18.15,161.15,Does not advance
08-0456,Washington,Silver,161,0,161,Does not advance
08-2897,Florida,Silver,145,15.675,160.675,Does not advance
08-3125,California,Silver,142,18.15,160.15,Does not advance
08-2850,Texas,Silver,160,0,160,Does not advance
08-1642,Utah,Silver,144,14.85,158.85,Does not advance
08-2058,California,Silver,134,24.75,158.75,Does not advance
08-0486,California,Silver,158,0,158,Does not advance
08-0859,Pennsylvania,Silver,146,11.825,157.825,Does not advance
08-2816,California,Silver,157,0,157,Does not advance
08-0723,Tennessee,Silver,130,26.4,156.4,Does not advance
08-3253,North Carolina,Silver,138,18.15,156.15,Does not advance
08-0695,Canada,Silver,132,23.925,155.925,Does not advance
08-2801,California,Silver,140,14.85,154.85,Does not advance
08-1738,Texas,Silver,135,18.975,153.975,Does not advance
08-2412,Utah,Silver,135,18.15,153.15,Does not advance
08-1554,Virginia,Silver,138,14.85,152.85,Does not advance
08-2309,Texas,Silver,152,0,152,Does not advance
08-2913,Virginia,Silver,152,0,152,Does not advance
08-2591,Ohio,Silver,151,0,151,Advances to Regional Round
08-2333,Virginia,Silver,130,18.975,148.975,Does not advance
08-1346,Tennessee,Silver,147,0,147,Does not advance
08-1074,Texas,Silver,147,0,147,Does not advance
08-2849,Texas,Silver,146,0,146,Does not advance
08-1042,Maryland,Silver,145,0,145,Does not advance
08-0792,California,Silver,129,15.95,144.95,Does not advance
08-1509,Canada,Silver,144,0,144,Does not advance
08-3033,California,Silver,143,0,143,Does not advance
08-0202,Tennessee,Silver,143,0,143,Does not advance
08-0626,Texas,Silver,119,23.925,142.925,Does not advance
08-3285,South Carolina,Silver,140,0,140,Does not advance
08-3218,Maryland,Silver,115,24.75,139.75,Does not advance
08-1405,California,Silver,139,0,139,Does not advance
08-0790,California,Silver,136,0,136,Does not advance
08-3359,California,Silver,135,0,135,Does not advance
08-2197,Massachusetts,Silver,120,14.85,134.85,Advances to Regional Round
08-1818,Texas,Silver,126,6.6,132.6,Does not advance
08-3264,South Carolina,Silver,131,0,131,Does not advance
08-0918,Virginia,Silver,131,0,131,Does not advance
08-2026,California,Silver,129,0,129,Does not advance
08-2391,California,Silver,128,0,128,Does not advance
08-1510,Canada,Silver,128,0,128,Does not advance
08-2552,California,Silver,127,0,127,Does not advance
08-1840,Texas,Silver,127,0,127,Does not advance
08-3126,California,Silver,110,15.675,125.675,Does not advance
08-3190,Maryland,Silver,124,0,124,Does not advance
08-2104,Utah,Silver,112,11.55,123.55,Does not advance
08-2750,California,Silver,123,0,123,Does not advance
08-1933,Virginia,Silver,105,15.675,120.675,Does not advance
08-0721,Tennessee,Silver,100,18.975,118.975,Does not advance
08-0398,Texas,Silver,116,0,116,Does not advance
08-2321,Colorado,Silver,115,0,115,Advances to Regional Round
08-3261,South Carolina,Silver,114,0,114,Does not advance
08-2446,California,Silver,80,31.35,111.35,Does not advance
08-1408,California,Silver,107,0,107,Does not advance
08-3129,California,Silver,86,16.775,102.775,Does not advance
08-2478,New York,Silver,98,0,98,Advances to Regional Round
08-2312,Rhode Island,Silver,98,0,98,Does not advance
08-1511,Canada,Silver,91,0,91,Does not advance
08-0351,Virginia,Silver,85,0,85,Does not advance
08-0993,California,Silver,80,0,80,Does not advance
08-2880,Ohio,Silver,80,0,80,Does not advance
